Contrast,Duration,Spread,PixelEnergy,PixelEnergy_mean,SpectralEnergy,NormalizedSpectralEnergy
0.04,0.25,15,11477912.528,25.8063419782315,5105042632991.08,0.170604848224283
0.04,0.25,20,11477912.528,25.8063419782315,5105042632991.09,0.170604848224283
0.04,0.25,25,11477912.528,25.8063419782315,5105042632991.08,0.170604848224283
0.04,0.25,30,11477912.528,25.8063419782315,5105042632991.09,0.170604848224283
0.04,0.25,35,11477912.528,25.8063419782315,5105042632991.09,0.170604848224283
0.04,0.25,40,11477912.528,25.8063419782315,5105042632991.09,0.170604848224283
0.04,0.25,45,11477912.528,25.8063419782315,5105042632991.08,0.170604848224283
0.04,0.25,50,11477912.528,25.8063419782315,5105042632991.09,0.170604848224283
0.04,0.3,5,13894320.5984,25.8063520689739,7480799470422.75,0.25
0.04,0.3,10,13894320.5984,25.8063520689738,7480799470422.75,0.25
0.04,0.3,15,13894320.5984,25.8063520689739,7480799470422.74,0.25
0.04,0.3,20,13894320.5984,25.8063520689738,7480799470422.74,0.25
0.04,0.3,25,13894320.5984,25.8063520689738,7480799470422.75,0.25
0.04,0.3,30,13894320.5984,25.8063520689738,7480799470422.74,0.25
0.04,0.3,35,13894320.5984,25.8063520689738,7480799470422.75,0.25
0.04,0.3,40,13894320.5984,25.8063520689738,7480799470422.75,0.25
0.04,0.3,45,13894320.5984,25.8063520689738,7480799470422.75,0.25
0.04,0.3,50,13894320.5984,25.8063520689739,7480799470422.75,0.25
0.05,0.05,5,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,10,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,15,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,20,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,25,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,30,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,35,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,40,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,45,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.05,50,3775597.2875,40.3220693696869,353531827612.35,0.011814640567834
0.05,0.08,5,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,10,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,15,5663416.0925,40.3222129131246,795449443855.994,0.0265830359108344
0.05,0.08,20,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,25,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,30,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,35,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,40,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,45,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.08,50,5663416.0925,40.3222129131246,795449443855.995,0.0265830359108344
0.05,0.09,5,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,10,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,15,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,20,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,25,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,30,6607325.495,40.3222539255353,1082696177587.18,0.0361825023471054
0.05,0.09,35,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,40,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,45,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.09,50,6607325.495,40.3222539255354,1082696177587.18,0.0361825023471054
0.05,0.1,5,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,10,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,15,7551234.8975,40.3222846848434,1414134861724.62,0.047258814626557
0.05,0.1,20,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,25,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,30,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,35,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,40,7551234.8975,40.3222846848434,1414134861724.62,0.047258814626557
0.05,0.1,45,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.1,50,7551234.8975,40.3222846848434,1414134861724.62,0.0472588146265571
0.05,0.12,5,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491892
0.05,0.12,10,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.12,15,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491892
0.05,0.12,20,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.12,25,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.12,30,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.12,35,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491892
0.05,0.12,40,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.12,45,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.12,50,8495144.3,40.3223086087497,1789765496268.3,0.0598119727491893
0.05,0.15,5,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,10,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,15,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,20,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,25,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,30,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,35,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,40,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,45,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.15,50,11326872.5075,40.3223564565623,3181809102336.81,0.106332522176169
0.05,0.18,5,13214691.3125,40.3223769627677,4330797925080.38,0.144730451010059
0.05,0.18,10,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,15,13214691.3125,40.3223769627677,4330797925080.38,0.144730451010059
0.05,0.18,20,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,25,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,30,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,35,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,40,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,45,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.18,50,13214691.3125,40.3223769627677,4330797925080.37,0.144730451010059
0.05,0.2,5,14158600.715,40.3223851652499,4971580262061.53,0.166144684191775
0.05,0.2,10,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,15,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,20,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,25,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,30,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,35,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,40,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,45,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.2,50,14158600.715,40.3223851652498,4971580262061.52,0.166144684191774
0.05,0.25,5,17934238.325,40.3224093409867,7976629114048.57,0.266570075350442
0.05,0.25,10,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.25,15,17934238.325,40.3224093409867,7976629114048.57,0.266570075350442
0.05,0.25,20,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.25,25,17934238.325,40.3224093409867,7976629114048.58,0.266570075350443
0.05,0.25,30,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.25,35,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.25,40,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.25,45,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.25,50,17934238.325,40.3224093409867,7976629114048.57,0.266570075350443
0.05,0.3,5,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,10,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,15,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,20,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,25,21709875.935,40.3224251077717,11688749172535.6,0.390625
0.05,0.3,30,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,35,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,40,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,45,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.05,0.3,50,21709875.935,40.3224251077716,11688749172535.5,0.390625
0.06,0.05,5,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,10,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,15,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,20,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,25,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,30,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,35,5436860.094,58.0637798923491,509085831761.783,0.0170130824176809
0.06,0.05,40,5436860.094,58.0637798923491,509085831761.783,0.0170130824176809
0.06,0.05,45,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.05,50,5436860.094,58.0637798923491,509085831761.784,0.0170130824176809
0.06,0.08,5,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,10,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,15,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,20,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,25,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,30,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,35,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,40,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,45,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.08,50,8155319.1732,58.0639865948994,1145447199152.63,0.0382795717116015
0.06,0.09,5,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,10,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,15,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,20,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,25,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,30,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,35,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,40,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,45,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.09,50,9514548.7128,58.0640456527709,1559082495725.55,0.0521028033798318
0.06,0.1,5,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622421
0.06,0.1,10,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622421
0.06,0.1,15,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622421
0.06,0.1,20,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622422
0.06,0.1,25,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622422
0.06,0.1,30,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622422
0.06,0.1,35,10873778.2524,58.0640899461746,2036354200883.45,0.0680526930622422
0.06,0.1,40,10873778.2524,58.0640899461746,2036354200883.45,0.0680526930622422
0.06,0.1,45,10873778.2524,58.0640899461746,2036354200883.45,0.0680526930622421
0.06,0.1,50,10873778.2524,58.0640899461745,2036354200883.45,0.0680526930622421
0.06,0.12,5,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,10,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,15,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,20,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,25,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,30,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,35,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,40,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,45,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.12,50,12233007.792,58.0641243965996,2577262314626.35,0.0861292407588325
0.06,0.15,5,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,10,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,15,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,20,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,25,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,30,16310696.4108,58.0641932974497,4581805107365.01,0.153118831933684
0.06,0.15,35,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,40,16310696.4108,58.0641932974497,4581805107365.01,0.153118831933684
0.06,0.15,45,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.15,50,16310696.4108,58.0641932974497,4581805107365,0.153118831933684
0.06,0.18,5,19029155.49,58.0642228263855,6236349012115.73,0.208411849454485
0.06,0.18,10,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,15,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,20,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,25,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,30,19029155.49,58.0642228263854,6236349012115.74,0.208411849454485
0.06,0.18,35,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,40,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,45,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.18,50,19029155.49,58.0642228263855,6236349012115.74,0.208411849454485
0.06,0.2,5,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,10,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,15,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,20,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,25,20388385.0296,58.0642346379597,7159075577368.59,0.239248345236155
0.06,0.2,30,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,35,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,40,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,45,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.2,50,20388385.0296,58.0642346379598,7159075577368.59,0.239248345236155
0.06,0.25,5,25825303.188,58.0642694510208,11486345924229.9,0.383860908504637
0.06,0.25,10,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,15,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,20,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,25,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,30,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,35,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,40,25825303.188,58.0642694510208,11486345924229.9,0.383860908504637
0.06,0.25,45,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.25,50,25825303.188,58.0642694510209,11486345924229.9,0.383860908504637
0.06,0.3,5,31262221.3464,58.0642921551911,16831798808451.2,0.562499999999999
0.06,0.3,10,31262221.3464,58.0642921551912,16831798808451.2,0.5625
0.06,0.3,15,31262221.3464,58.0642921551911,16831798808451.2,0.5625
0.06,0.3,20,31262221.3464,58.0642921551911,16831798808451.2,0.5625
0.06,0.3,25,31262221.3464,58.0642921551911,16831798808451.2,0.5625
0.06,0.3,30,31262221.3464,58.0642921551912,16831798808451.2,0.5625
0.06,0.3,35,31262221.3464,58.0642921551911,16831798808451.2,0.5625
0.06,0.3,40,31262221.3464,58.0642921551911,16831798808451.2,0.5625
0.06,0.3,45,31262221.3464,58.0642921551911,16831798808451.2,0.5625
0.06,0.3,50,31262221.3464,58.0642921551912,16831798808451.2,0.5625
0.08,0.05,5,9665529.056,103.224497586398,905041478687.616,0.030245479853655
0.08,0.05,10,9665529.05600001,103.224497586398,905041478687.616,0.030245479853655
0.08,0.05,15,9665529.056,103.224497586398,905041478687.616,0.030245479853655
0.08,0.05,20,9665529.056,103.224497586398,905041478687.616,0.030245479853655
0.08,0.05,25,9665529.056,103.224497586398,905041478687.615,0.0302454798536549
0.08,0.05,30,9665529.056,103.224497586398,905041478687.615,0.0302454798536549
0.08,0.05,35,9665529.056,103.224497586398,905041478687.616,0.030245479853655
0.08,0.05,40,9665529.056,103.224497586398,905041478687.616,0.030245479853655
0.08,0.05,45,9665529.056,103.224497586398,905041478687.615,0.030245479853655
0.08,0.05,50,9665529.056,103.224497586398,905041478687.616,0.030245479853655
0.08,0.08,5,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,10,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,15,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,20,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,25,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,30,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,35,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,40,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,45,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.08,50,14498345.1968,103.224865057599,2036350576271.35,0.068052571931736
0.08,0.09,5,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,10,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,15,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,20,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,25,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,30,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,35,16914753.2672,103.22497004937,2771702214623.19,0.0926272060085899
0.08,0.09,40,16914753.2672,103.22497004937,2771702214623.19,0.0926272060085899
0.08,0.09,45,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.09,50,16914753.2672,103.224970049371,2771702214623.19,0.0926272060085899
0.08,0.1,5,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,10,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,15,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,20,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,25,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,30,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,35,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,40,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,45,19331161.3376,103.225048793199,3620185246015.03,0.120982565443986
0.08,0.1,50,19331161.3376,103.225048793199,3620185246015.02,0.120982565443986
0.08,0.12,5,21747569.408,103.225110038399,4581799670446.85,0.153118650237925
0.08,0.12,10,21747569.408,103.225110038399,4581799670446.85,0.153118650237925
0.08,0.12,15,21747569.408,103.225110038399,4581799670446.85,0.153118650237925
0.08,0.12,20,21747569.408,103.225110038399,4581799670446.85,0.153118650237924
0.08,0.12,25,21747569.408,103.225110038399,4581799670446.85,0.153118650237925
0.08,0.12,30,21747569.408,103.225110038399,4581799670446.84,0.153118650237924
0.08,0.12,35,21747569.408,103.225110038399,4581799670446.84,0.153118650237924
0.08,0.12,40,21747569.408,103.225110038399,4581799670446.85,0.153118650237924
0.08,0.12,45,21747569.408,103.225110038399,4581799670446.85,0.153118650237924
0.08,0.12,50,21747569.408,103.225110038399,4581799670446.85,0.153118650237924
0.08,0.15,5,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,10,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,15,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,20,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,25,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,30,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,35,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,40,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,45,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.15,50,28996793.6192,103.225232528799,8145431301982.23,0.272211256770993
0.08,0.18,5,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,10,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,15,33829609.76,103.225285024685,11086842688205.8,0.370509954585751
0.08,0.18,20,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,25,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,30,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,35,33829609.76,103.225285024685,11086842688205.8,0.370509954585751
0.08,0.18,40,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,45,33829609.76,103.225285024685,11086842688205.8,0.37050995458575
0.08,0.18,50,33829609.76,103.225285024685,11086842688205.8,0.370509954585751
0.08,0.2,5,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,10,36246017.8304,103.22530602304,12727245470877.5,0.425330391530943
0.08,0.2,15,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,20,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,25,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,30,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,35,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,40,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,45,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.2,50,36246017.8304,103.22530602304,12727245470877.5,0.425330391530942
0.08,0.25,5,45911650.112,103.225367912926,20420170531964.3,0.682419392897132
0.08,0.25,10,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,15,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,20,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,25,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,30,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,35,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,40,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,45,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.25,50,45911650.112,103.225367912926,20420170531964.3,0.682419392897133
0.08,0.3,5,55577282.3936,103.225408275895,29923197881691,1
0.08,0.3,10,55577282.3936,103.225408275895,29923197881691,1
0.08,0.3,15,55577282.3936,103.225408275895,29923197881691,0.999999999999999
0.08,0.3,20,55577282.3936,103.225408275895,29923197881691,1
0.08,0.3,25,55577282.3936,103.225408275895,29923197881691,0.999999999999999
0.08,0.3,30,55577282.3936,103.225408275895,29923197881691,1
0.08,0.3,35,55577282.3936,103.225408275895,29923197881691,0.999999999999999
0.08,0.3,40,55577282.3936,103.225408275895,29923197881691,1
0.08,0.3,45,55577282.3936,103.225408275895,29923197881691,0.999999999999999
0.08,0.3,50,55577282.3936,103.225408275895,29923197881691,1
